route_id,shape_pt_lat,shape_pt_lon
1,40.6751103632,-73.4950549379,24
1,40.6750118483,-73.4957641624,24
1,40.6749035734,-73.4964710125,24
1,40.6747940493,-73.4971775348,24
1,40.6746855332,-73.4978843236,24
1,40.6745770744,-73.4985911268,24
1,40.6744672329,-73.49929756,24
1,40.6743575975,-73.5000040476,24
1,40.6742481465,-73.5007105836,24
1,40.6741393907,-73.5014173033,24
1,40.6740308258,-73.5021240728,24
1,40.6739220087,-73.5028307739,24
1,40.6738119404,-73.5035371396,24
1,40.6737017839,-73.5042434807,24
1,40.6735935715,-73.5049503315,24
1,40.6734890583,-73.505658145,24
1,40.6733904199,-73.5063673941,24
1,40.6732966668,-73.5070777948,24
1,40.6732055077,-73.5077887787,24
1,40.6731052832,-73.508497616,24
1,40.6729968678,-73.5092043627,24
1,40.6728796063,-73.5099087153,24
1,40.6727620961,-73.5106129991,24
1,40.6726435061,-73.5113169684,24
1,40.6725240847,-73.512020695,24
1,40.6724041577,-73.5127242715,24
1,40.672283037,-73.5134274929,24
1,40.6721540792,-73.5141282269,24
1,40.672008805,-73.514823454,24
1,40.6718524228,-73.5155145537,24
1,40.6716946952,-73.5162051375,24
1,40.6715370272,-73.5168957432,24
1,40.6713793811,-73.5175863559,24
1,40.6712217933,-73.5182769899,24
1,40.6710642109,-73.5189676244,24
1,40.6709066944,-73.5196582831,24
1,40.6707499345,-73.5203492369,24
1,40.6705932602,-73.5210402226,24
