"service_id","date","exception_type"
"53AB6413","20250424","1"
"53AB6413","20250425","1"
"53AB6413","20250428","1"
"53AB6413","20250429","1"
"53AB6413","20250430","1"
"53AB6413","20250501","1"
"53AB6413","20250502","1"
"53AB6413","20250505","1"
"53AB6413","20250506","1"
"53AB6413","20250507","1"
"53AB6413","20250508","1"
"53AB6413","20250509","1"
"53AB6413","20250512","1"
"53AB6413","20250513","1"
"53AB6413","20250514","1"
"53AB6413","20250515","1"
"53AB6413","20250516","1"
"CE627460","20250310","1"
"CE627460","20250311","1"
"CE627460","20250312","1"
"CE627460","20250313","1"
"CE627460","20250317","1"
"CE627460","20250318","1"
"CE627460","20250319","1"
"CE627460","20250320","1"
"CE627460","20250324","1"
"CE627460","20250325","1"
"CE627460","20250326","1"
"CE627460","20250327","1"
"CE627460","20250331","1"
"CE627460","20250401","1"
"CE627460","20250402","1"
"CE627460","20250403","1"
"DB9A1A3C","20250305","1"
"DB9A1A3C","20250306","1"
"DB9A1A3C","20250307","1"
"DB9A1A3C","20250310","1"
"DB9A1A3C","20250317","1"
"DB9A1A3C","20250324","1"
"DB9A1A3C","20250331","1"
"DB9A1A3C","20250407","1"
"DB9A1A3C","20250408","1"
"DB9A1A3C","20250409","1"
"DB9A1A3C","20250410","1"
"DB9A1A3C","20250411","1"
"DB9A1A3C","20250414","1"
"DB9A1A3C","20250415","1"
"DB9A1A3C","20250416","1"
"DB9A1A3C","20250417","1"
"DB9A1A3C","20250418","1"
"DB9A1A3C","20250421","1"
"DB9A1A3C","20250422","1"
"DB9A1A3C","20250423","1"
"DB9A1A3C","20250424","1"
"DB9A1A3C","20250425","1"
"DB9A1A3C","20250428","1"
"DB9A1A3C","20250429","1"
"DB9A1A3C","20250430","1"
"DB9A1A3C","20250501","1"
"DB9A1A3C","20250502","1"
"DB9A1A3C","20250505","1"
"DB9A1A3C","20250506","1"
"DB9A1A3C","20250507","1"
"DB9A1A3C","20250508","1"
"DB9A1A3C","20250509","1"
"DB9A1A3C","20250512","1"
"DB9A1A3C","20250513","1"
"DB9A1A3C","20250514","1"
"DB9A1A3C","20250515","1"
"DB9A1A3C","20250516","1"
"12353A1E","20250311","1"
"12353A1E","20250312","1"
"12353A1E","20250313","1"
"12353A1E","20250314","1"
"12353A1E","20250318","1"
"12353A1E","20250319","1"
"12353A1E","20250320","1"
"12353A1E","20250321","1"
