route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
16,16,3185,"RvLN WATERFRONT ENTER CENTER",0,"343RL007",1316
16,16,3186,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1316
16,16,3187,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1316
16,16,3188,"RvLN WATERFRONT ENTER CENTER",0,"343RL013",1316
16,16,3189,"RvLN WATERFRONT ENTER CENTER",0,"343RL010",1316
16,16,3190,"RvLN WATERFRONT ENTER CENTER",0,"343RL012",1316
16,16,3191,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1316
16,16,3192,"RvLN WATERFRONT ENTER CENTER",0,"343RL014",1316
16,16,3193,"RvLN WATERFRONT ENTER CENTER",0,"343RL011",1316
16,16,3194,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1316
16,16,3195,"RvLN WATERFRONT ENTER CENTER",0,"343RL013",1316
16,16,3196,"RvLN WATERFRONT ENTER CENTER",0,"343RL010",1316
16,16,3197,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1316
16,16,3198,"RvLN WATERFRONT ENTER CENTER",0,"343RL014",1316
16,16,3199,"RvLN WATERFRONT ENTER CENTER",0,"343RL011",1316
16,16,3200,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1316
16,16,3201,"RvLN WATERFRONT ENTER CENTER",0,"343RL013",1316
16,16,3202,"RvLN WATERFRONT ENTER CENTER",0,"343RL010",1316
16,16,3203,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1316
16,16,3204,"RvLN WATERFRONT ENTER CENTER",0,"343RL014",1316
16,16,3205,"RvLN WATERFRONT ENTER CENTER",0,"343RL011",1316
16,16,3206,"RvLN WATERFRONT ENTER CENTER",0,"343RL015",1316
16,16,3207,"RvLN WATERFRONT ENTER CENTER",0,"343RL017",1316
16,16,3208,"RvLN WATERFRONT ENTER CENTER",0,"343RL019",1316
16,16,3209,"RvLN WATERFRONT ENTER CENTER",0,"343RL010",1316
16,16,3210,"RvLN WATERFRONT ENTER CENTER",0,"343RL020",1316
16,16,3211,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1316
16,16,3212,"RvLN WATERFRONT ENTER CENTER",0,"343RL016",1316
16,16,3213,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1316
16,16,3214,"RvLN WATERFRONT ENTER CENTER",0,"343RL022",1316
16,16,3215,"RvLN WATERFRONT ENTER CENTER",0,"343RL021",1316
16,16,3216,"RvLN WATERFRONT ENTER CENTER",0,"343RL015",1316
16,16,3217,"RvLN WATERFRONT ENTER CENTER",0,"343RL013",1316
16,16,3218,"RvLN WATERFRONT ENTER CENTER",0,"343RL010",1316
16,16,3219,"RvLN WATERFRONT ENTER CENTER",0,"343RL020",1316
16,16,3220,"RvLN WATERFRONT ENTER CENTER",0,"343RL014",1316
16,16,3221,"RvLN WATERFRONT ENTER CENTER",0,"343RL008",1317
16,16,3222,"RvLN CAMDEN EXPRESS",0,"343RL023",1318
16,16,3223,"RvLN BURLINGTON SOUTH",0,"343RL022",1319
16,16,3224,"RvLN WATERFRONT ENTER CENTER",0,"343RL008",1320
16,16,3225,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1321
16,16,3226,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1321
16,16,3227,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1321
16,16,3228,"RvLN TRENTON",1,"343RL003",1322
16,16,3229,"RvLN TRENTON",1,"343RL006",1322
16,16,3230,"RvLN TRENTON",1,"343RL012",1322
16,16,3231,"RvLN TRENTON",1,"343RL004",1322
16,16,3232,"RvLN TRENTON",1,"343RL005",1322
16,16,3233,"RvLN TRENTON",1,"343RL009",1322
16,16,3234,"RvLN TRENTON",1,"343RL011",1322
16,16,3235,"RvLN TRENTON",1,"343RL007",1322
16,16,3236,"RvLN TRENTON",1,"343RL003",1322
16,16,3237,"RvLN TRENTON",1,"343RL013",1322
16,16,3238,"RvLN TRENTON",1,"343RL010",1322
16,16,3239,"RvLN TRENTON",1,"343RL005",1322
16,16,3240,"RvLN TRENTON",1,"343RL014",1322
16,16,3241,"RvLN TRENTON",1,"343RL011",1322
16,16,3242,"RvLN TRENTON",1,"343RL003",1322
16,16,3243,"RvLN TRENTON",1,"343RL013",1322
16,16,3244,"RvLN TRENTON",1,"343RL010",1322
16,16,3245,"RvLN TRENTON",1,"343RL005",1322
16,16,3246,"RvLN TRENTON",1,"343RL014",1322
16,16,3247,"RvLN TRENTON",1,"343RL011",1322
16,16,3248,"RvLN TRENTON",1,"343RL003",1322
16,16,3249,"RvLN TRENTON",1,"343RL013",1322
16,16,3250,"RvLN TRENTON",1,"343RL010",1322
16,16,3251,"RvLN TRENTON",1,"343RL005",1322
16,16,3252,"RvLN TRENTON",1,"343RL016",1322
16,16,3253,"RvLN TRENTON",1,"343RL014",1322
16,16,3254,"RvLN TRENTON",1,"343RL018",1322
16,16,3255,"RvLN TRENTON",1,"343RL021",1322
16,16,3256,"RvLN TRENTON",1,"343RL015",1322
16,16,3257,"RvLN TRENTON",1,"343RL013",1322
16,16,3258,"RvLN TRENTON",1,"343RL019",1322
16,16,3259,"RvLN TRENTON",1,"343RL010",1322
16,16,3260,"RvLN TRENTON",1,"343RL020",1322
16,16,3261,"RvLN TRENTON",1,"343RL005",1322
16,16,3262,"RvLN TRENTON",1,"343RL014",1322
16,16,3263,"RvLN TRENTON",1,"343RL022",1322
16,16,3264,"RvLN TRENTON",1,"343RL015",1322
16,16,3265,"RvLN TRENTON",1,"343RL013",1322
16,16,3266,"RvLN TRENTON EXPRESS",1,"343RL001",1323
16,16,3267,"RvLN TRENTON EXPRESS",1,"343RL002",1324
16,16,3268,"RvLN TRENTON",1,"343RL007",1325
16,16,3269,"RvLN PENNSAUKEN RT 73 STATION",1,"343RL010",1326
